name,country_iso3,country_label,city,email,homepage,rewriteId
Unique Town Industrial Corp.,TWN,Taiwan,Taichung City,inquiry@uniquetown.com,https://www.uniquetown.com,unique-town-industrial-corp
United Metaltech Industries LLP,IND,India,Jamnagar,sales@unitedmetaltech.in,www.unitedmetaltech.in,united-metaltech-industries-llp
UNITI Bundesverband EnergieMittelstand e.V.,DEU,Germany,Berlin,info@uniti.de,https://www.uniti.de/,uniti-bundesverband-energiemittelstand-ev
UNIVAL S.r.l.,ITA,Italy,Lumezzane,info@univalsrl.it,www.univalsrl.it,unival-srl-1
UNIVAL S.r.l.,ITA,Italy,Valeggio Sul Mincio,,,unival-srl
Universal Electronics B.V.,NLD,Netherlands,Enschede,info@uei.com,www.uei.com,universal-electronics-bv
&Uuml;niversal Kazan Paz. Ve Taah. Ltd. Sti.,TUR,Türkiye,Basaksehir /Istanbul,muhasebe@universalkazan,universalkazan.com,ueniversal-kazan-paz-ve-taah-ltd-sti
Universal S.r.l.,ITA,Italy,"Trevozzo, Alta Val Tidone",info@universalvalves.it,www.universalvalves.it,universal-srl
Unocconi GmbH,DEU,Germany,Filderstadt,sn@unocconi.com,www.unocconi.com,unocconi-gmbh
"Usmile Home Living Solutions Co., Ltd.",CHN,China,Shanghai Shanghai Shi,jessie@usmliving.com,www.usmliving.com,usmile-home-living-solutions-coltd
UST-M Sp. z o.o.,POL,Poland,Tomaszow Mazowiecki,biuro@ustm.pl,www.ustm.pl,ust-m-sp-z-oo
"UTERM UKRAINE, LLC",UKR,Ukraine,Bila Tserkva City,tsyhanok@uterm.ua,https://uterm.ua/en/,uterm-ukraine-llc
U Tube Systems B.V.,NLD,Netherlands,Tholen,info@u-tubesystems.nl,www.u-tubesystems.com,u-tube-systems-bv
Uzeltexsanoat Association,UZB,Uzbekistan,Tashkent,s.xolmuxamedov@uzeltexsanoat.uz,https://uzeltech.uz/en/,uzeltexsanoat-association
V&auml;rmebaronen AB,SWE,Sweden,Kristianstad,info@varmebaronen.se,www.varmebaronen.com,vaermebaronen-ab
Vaillant Deutschland GmbH &amp; Co. KG,DEU,Germany,Remscheid,info@vaillant.com,www.vaillant.de,vaillant-deutschland-gmbh--co-kg
Vaisala Xweather,FIN,Finland,Espoo,,www.xweather.com,vaisala-oyj
Valentin Software GmbH,DEU,Germany,Berlin,info@valentin-software.com,https://valentin-software.com/?utm_source=ish.messefrankfurt.com&utm_medium=referral&utm_campaign=ISHpage_homelinktop_2025,valentin-software-gmbh
Private Enterprise &#39;VALESO&#39;,UKR,Ukraine,Chernihiv,sales@valeso.com,https://platinumsinks.com.ua/,private-enterprise-valeso
Valmex S.p.A.,ITA,Italy,Lucrezia Di Cartoceto (PU),info@valmex.it,www.valmexgroup.com,valmex-spa
"Zhejiang Valogin Technology Co., Ltd.",CHN,China,Taizhou Zhejiang,vg001@valogin.com,https://valve.valogin.com/,zhejiang-valogin-technology-co-ltd-ltd
Valrom Industrie Srl,ROU,Romania,Bucuresti,office@valrom.ro,www.valrom.ro,valrom-industrie-srl
VALSIR S.p.A.,ITA,Italy,Vestone,valsir@valsir.it,www.valsir.it,valsir-spa
Vama Elettrotermo Meccanica S.r.l.,ITA,Italy,Novate Milanese,info@vama.it,www.vama.it,vama-elettrotermo-meccanica-srl
Vandens Linija UAB,LTU,Lithuania,Kaunas,andrius.d@vandenslinija.lt,www.vandenslinija.lt,vandens-linija-uab
VANITA &amp; CASA Srl,ITA,Italy,Aviano,info@vanitacasa.it,www.vanitacasa.it,vanita--casa-srl
Guangdong Vanward New Electric Co. Ltd.,CHN,China,Foshan Guangdong,juliet@vanward.com,www.vanward-electric.com,guangdong-vanward-new-electric-co-ltd
va-Q-tec Thermal Solutions GmbH,DEU,Germany,Würzburg,technics@va-q-tec.com,www.va-q-tec.com,va-q-tec-ag
Varem S.p.A,ITA,Italy,Bovolenta,varem@varem.com,www.varem.com,varem-spa
Vario Term Sp. z o.o.,POL,Poland,Warszawa,marcin.olech@varioterm.pl,www.varioterm.pl,vario-term-sp-z-oo
Variotherm Heizsysteme GmbH,AUT,Austria,Leobersdorf,office@variotherm.com,www.variotherm.com,variotherm-heizsysteme-gmbh
Varmeteknikk AS,NOR,Norway,Oslo,post@varmeteknikk.no,www.varmeteknikk.no,varmeteknikk-as
Vasco BV,BEL,Belgium,Dilsen-Stokkem,info@vasco.eu,www.vasco.eu,vasco-bv
VASEN,ESP,Spain,Riudellots de La Selva,info@vaseneurope.com,https://www.vaseneurope.com,escofet-guich-i-busquets-sa
VAU Thermotech GmbH &amp; Co. KG,DEU,Germany,An der Schmücke,info@vau-thermotech.de,www.vau-thermotech.de,vau-thermotech-gmbh--co-kg
VDE Pr&uuml;f- und Zertifizierungsinstitut GmbH,DEU,Germany,Offenbach am Main,vde-institut@vde.com,www.vde.com,vde-pruef--und-zertifizierungsinstitut-gmbh
Verband Deutscher K&auml;lte-Klima- Fachbetriebe -VDKF- e.V.,DEU,Germany,Bonn,info@vdkf.de,www.vdkf.de,verband-deutscher-kaelte-klima--fachbetriebe--vdkf--ev
VDMA e.V. Fachverband Automation + Management f&uuml;r Haus + Geb&auml;ude,DEU,Germany,Frankfurt am Main,malte.hischemoeller@vdma.org,https://www.vdma.org/amg,vdma-ev-fachverband-automation--management-fuer-haus--gebaeude
VDMA Arbeitsgemeinschaft BIM Geb&auml;udeautomation und Elektrotechnik,DEU,Germany,Frankfurt am Main,malte.hischemoeller@vdma.org,https://www.vdma.org/bim,vdma-arbeitsgemeinschaft-bim-gebaeudeautomation-und-elektrotechnik
VDMA e.V. Fachverband Allgemeine Lufttechnik,DEU,Germany,Frankfurt am Main,sandra.eisele@vdma.org,www.vdma.org/allgemeine-lufttechnik,vdma-verband-deutscher-maschinen--und-anlagenbau-ev---fachverband-allgemeine-lufttechnik-fachabteilung-klima--und-lueftungstechnik
VDMA Sanit&auml;rtechnik und -design / VDMA Armaturen / VDMA Services GmbH,DEU,Germany,Frankfurt am Main,laurin.paschek@vdma.org,www.vdma.org,vdma-services-gmbh-sanitaertechnik-und-design
VdZ e.V.,DEU,Germany,Berlin,info@vdzev.de,www.vdzev.de,foeges-foerdergemeinschaft-gebaeude--und-energiesysteme-gmbh
VEAB Heat Tech AB,SWE,Sweden,Hässleholm,veab@veab.com,www.veab.com,veab-heat-tech-ab
VEITO,TUR,Türkiye,Trabzon,info@veito.com,www.veito.com,cemsan-elektrikli-cihazlar-sanve-tic-ltd-sti
VENMAN S.A.,GRC,Greece,"Diavata, Thessaloniki",info@venman.gr,www.venman.gr,venman---anonymi-viomechaniki--emporiki
Ventas Isitma Sogutma Enerji Sistemleri Insaat San. Ve Tic. A.S.,TUR,Türkiye,Istanbul,info@ventas.com.tr,www.ventas.com.tr,ventas-isitma-sogutma-enerji-sistemleri-insaat-san-ve-tic-as
Ventmann UAB,LTU,Lithuania,Vilnius,aivaras@ventmann.eu,,ventmann-uab
VENTMATIKA UAB,LTU,Lithuania,Siauliai,sales@ventmatika.lt,www.ventmatika.lt,ventmatika-uab
Vento N.V.,BEL,Belgium,Oudenaarde,info@vento.be,www.vento.be,vento-nv
VENTS,UKR,Ukraine,Kyiv,export@vents.ua,https://ventilation-system.com/,blauberg-ventilatoren-gmbh
Verdon,BEL,Belgium,Antwerpen,,www.verdonretail.com,strak-bv
Vereinigung Deutsche Sanit&auml;rwirtschaft e.V. (VDS),DEU,Germany,Bonn,info@sanitaerwirtschaft.de,,vereinigung-deutsche-sanitaerwirtschaft-ev-vds
VER.GOMMA Srl,ITA,Italy,Omegna,info@vergomma.it,www.vergomma.it,vergomma-srl
Vernet S.A.S.,FRA,France,Ollainville,beugnet@vernet.fr,www.vernet-group.com,vernet-sas
VETEC GmbH,DEU,Germany,Remscheid,info@vetecgmbh.de,www.vetecgmbh.de,vetec-gmbh
VIB Limited,HKG,Hong Kong,North Point,vib@vibfix.cn,www.vibfix.cn,vib-limited
Vicario Armando,ITA,Italy,Gozzano,,www.vicarioarmando.com,vicario-armando--c-srl
"NINGBO YINZHOU VICLION ELECTRIC CO., LTD",CHN,China,Ningbo Zhejiang,fangwang832@126.com,www.viclion.cn,ningbo-yinzhao-viclion-electric-co-ltd
Victaulic Europe BV,BEL,Belgium,Nazareth,viceuro@victaulic.com,www.victaulic.com,victaulic-europe-bv
"VIDEIRA II, S.A.",PRT,Portugal,"Recarei, Paredes",jorge.soares@videira.pt,www.videira.pt,videira-ii-sa
Viega GmbH &amp; Co. KG,DEU,Germany,Attendorn,info@viega.de,www.viega.de,viega-gmbh---co-kg
Viessmann Holding International GmbH,DEU,Germany,Allendorf (Eder),,,viessmann-holding-international-gmbh
VILLEROY &amp; BOCH AG,DEU,Germany,Mettlach,information@villeroy-boch.com,www.villeroyboch.com/home,villeroy--boch-ag
PJSC &#39;VINNYTSIA FACTORY MAYAK&#39;,UKR,Ukraine,Vinnitsia,termia_reklama@ukr.net,http://termia.com.ua/en,pjsc-vinnytsia-factory-mayak
Vinzia Fratelli Spa,ITA,Italy,Briga Novarese,info@vinzia.com,www.vinzia.eu,vinzia-fratelli-spa
Vira Isi ve End&uuml;striyel &Uuml;r&uuml;nleri A. S.,TUR,Türkiye,Istanbul,info@viraisi.com,www.viraisi.com,vira-isi-ve-enduestriyel-ueruenleri-a-s
Virobuster International GmbH,DEU,Germany,Königswinter,info@virobuster.com,www.virobuster.com,virobuster-international-gmbh
VIR Valvoindustria Ing. Rizzio S.p.A.,ITA,Italy,Valduggia,sales@vironline.com,www.vironline.com,vir-valvoindustria-ing-rizzio-s-p-a
Visam Plastik ve Metal Enj. San. ve Tic. A.S.,TUR,Türkiye,"Pinarbasi, Bornova, Izmir",export@visam.com.tr,www.visam.com.tr,visam-plastik-ve-metal-enj-san-ve-tic-as
VISOBATH SL.,ESP,Spain,Lucena,,,visobath-sl
VISOFT GmbH,DEU,Germany,Sindelfingen,info@visoft.de,www.visoft.de,visoft-gmbh
Visolva AG,CHE,Switzerland,Thal,,,visolva-ag
Eczacibasi Yapi Gerecleri San. ve Tic. A.S. / VitrA,TUR,Türkiye,Levent/Istanbul,itir.avuncan@eczacibasi.com.tr,https://www.vitra-bad.de/messen-und-events/ish-2025/,eczacibasi-yapi-gerecleri-san-ve-tic-as
Vitramo GmbH,DEU,Germany,Tauberbischofsheim,info@vitramo.com,www.infrarotheizung-vitramo.de,vitramo-gmbh
VodaMetall GmbH &amp; Co. KG,DEU,Germany,Dinslaken,info@vodametall.de,www.vodametall.de,vodametall-gmbh--co-kg
Zhejiang Volong Sanitary Wares Co. Ltd.,CHN,China,Wenzhou Zhejiang,info@volong.com,www.volong.com,zhejiang-volong-sanitary-wares-co-ltd
Volution Sweden AB,SWE,Sweden,Växjö,info@fresh.se,www.fresh.eu,volution-sweden-ab
VORTICE Group,ITA,Italy,Tribiano,bertoletti@vortice-italy.com,www.vortice.com,vortice-elettrosociali-spa
Vovo Corporation,KOR,"Korea, the Republic of (South)",Seoul,export1@vovokr.com,www.vovokr.com,vovo-corporation
VTS Group S.A.,LUX,Luxembourg,Windhof,contact@vtsgroup.lu,https://vtsgroup.com/,vts-group-sa
WAAK,BEL,Belgium,Kuurne,info@waak.be,www.waak.be/en,waak-maatwerkbedrijf-vzw
De Waal-Staal B.V.,NLD,Netherlands,Deurne,,www.waalstaal.com,de-waal-staal-bv
W&auml;taS W&auml;rmetauscher Sachsen GmbH,DEU,Germany,Olbernhau,info@waetas.de,www.waetas.de,waetas-waermetauscher-sachsen-gmbh
WAGO GmbH &amp; Co. KG,DEU,Germany,Minden,info.de@wago.com,www.wago.com,wago-gmbh--co-kg
Ningbo Waltmal Sanitary Wares Co. Ltd.,CHN,China,Ningbo Zhejiang,betty@waltmal.com,www.waltmal.com,ningbo-waltmal-sanitary-wares-co-ltd
Wanas Marek Waszkiewicz,POL,Poland,Nisko,export@wanas.pl,www.wanas.pl,wanas-marek-waszkiewicz
Zhejiang Wandekai Fluid Equipment Technology Co. Ltd.,CHN,China,Yuhuang Zhejiang,ruby@zjwdk.com,www.zjwdk.com,zhejiang-wandekai-fluid-equipment-technology-coltd
Heshan City Wanheng Hardware Co. Ltd.,CHN,China,Heshan Guangdong,wanhengbathroom@163.com,www.whhardware.com,heshan-city-wnheng-hardware-co-ltd
Warmflow Engineering Co. Limited,GBR,Great Britain and Northern Ireland,"Lisburn, Co Antrim",sales@warmflow.co.uk,www.warmflow.co.uk,warmflow-engineering-co-limited
"Guangdong Warmhouse Technology Co., Ltd.",CHN,China,Foshan Guangdong,info@warmhousecn.com,www.warmhousecn.com,guangdong-warmhouse-technology-co-ltd
"Waste Management Technology Co., Ltd.",TWN,Taiwan,New Taipei City,vin428@gmail.com,www.wastemtc.weebly.com,waste-management-technology-co-ltd
Waterevolution,PRT,Portugal,Maia,info@waterevolution.pt,www.waterevolution.pt,we-water-lda
Water Is Life Group,BEL,Belgium,Pelt,info@waterislifegroup.com,www.waterislifegroup.com,salixco-bv
Waterkotte GmbH,DEU,Germany,Bochum,info@waterkotte.de,www.waterkotte.de,waterkotte-gmbh
Watermen Jindal India Pvt. Ltd.,IND,India,New Delhi,,,watermen-jindal-india-pvt-ltd
wattgeht GmbH,DEU,Germany,Sprockhövel,info@wattgeht.de,www.wattgeht.de,wattgeht-gmbh
Wattro GmbH,DEU,Germany,Heidelberg,contact@wattro.de,www.wattro.de,wattro-gmbh
Wattsense Sas,FRA,France,Champagne au mont D'or,,www.wattsense.com,wattsense-sas
WDT Werner Dosiertechnik GmbH &amp; Co. KG,DEU,Germany,Wertingen,info@werner-dosiertechnik.de,www.werner-dosiertechnik.de,wdt-werner-dosiertechnik-gmbh--co-kg
WEDO TOOLS GMBH,DEU,Germany,Wuppertal,info@wedotools.de,www.wedotools.de,wedo-tools-gmbh
Wefatherm GmbH,DEU,Germany,Beverungen,info@wefatherm.de,https://www.wefatherm.de/,wefatherm-gmbh
Weger Walter S.r.l.,ITA,Italy,Chienes,stephanie.greiss@weger.it,www.weger.it,weger-walter-srl
Wegs Hubei Fluid Technology Co. Ltd.,CHN,China,Xianning Hubei,wegspipe@gmail.com,www.wegspipe.com,wegs-hubei-fluid-technology-co-ltd
"Hangzhou Weiguang Electronic Co., Ltd.",CHN,China,Hangzhou Zhejiang,service36@wgmotor.com,www.wgmotor.com,hangzhou-weiguang-electronic-co-ltd
Weinzierl Engineering GmbH,DEU,Germany,Burgkirchen a. d. Alz,info@weinzierl.de,www.weinzierl.de,weinzierl-engineering-gmbh
Max Weishaupt SE,DEU,Germany,Schwendi,info@weishaupt.de,www.weishaupt.de,max-weishaupt-gmbh
Hans Weitzel GmbH &amp; Co. KG,DEU,Germany,Ingelheim am Rhein,verkauf@hz-weitzel.de,www.hz-weitzel.de,hans-weitzel-gmbh--co-kg
"Guangdong Weixiang Sanitary Ware Co., Ltd.",CHN,China,Kaiping Guangdong,info@weiqiang.net,www.weiqiang.net,guangdong-weixiang-sanitary-ware-co-ltd
Hong Kong Weiya Sanitary Ware Industry Limited,HKG,Hong Kong,Wanchai,sales2@ibathdesign.com,www.ibathdesign.com,hong-kong-weiya-sanitary-ware-industry-limited
Cixi Welday Plastic Product Co. Ltd.,CHN,China,Ningbo Zhejiang,anne@chinawelday.com,www.chinawelday.com,cixi-welday-plastic-product-co-ltd
Welltherm GmbH,DEU,Germany,Lüdenscheid,ms@welltherm.de,www.welltherm.de,welltherm-gmbh
Weltem Co. Ltd.,KOR,"Korea, the Republic of (South)",Changwon-City,sale@weltem.com,www.weltem.com,weltem-co-ltd
Fujian Fuan Wendy Electrical Machinery Co. Ltd.,CHN,China,Fuan Fujian,info@wendypump.com,www.wendypump.com,fujian-fuan-wendy-electrical-machinery-co-ltd
"Zhejiang Wengdaohaisui Sanitary Ware Technology Co., Ltd",CHN,China,Taizhou City Zhejiang,omsa08@chinaomsa.com,www.chinaomsa.com,zhejiang-wengdaohaisui-sanitary-ware-technology-coltd
Wenko-Wenselaar GmbH &amp; Co. KG,DEU,Germany,Hilden,info@wenko.de,www.wenko.com,wenko-wenselaar-gmbh--co-kg
Wenta Isi Teknolojileri A.S.,TUR,Türkiye,Sincan/Ankara,berat@wenta.com.tr,www.wenta.com.tr,wenta-isi-teknolojileri-as
West Co Impex Srl,ROU,Romania,Criseni,,www.westcompany.ro,west-co-impex-srl
wibutler,DEU,Germany,Münster,info@wibutler.com,wibutler-platform.com,dbt-digital-building-technology-gmbh--co-kg
Wieland-Werke AG,DEU,Germany,Ulm,info@wieland.de,www.wieland.de,wieland-werke-ag
Wiitta Oy,FIN,Finland,Heinola,info@wiitta.com,www.wiitta.com,wiitta-oy
WIKA Alexander Wiegand SE &amp; Co. KG,DEU,Germany,Klingenberg a. Main,info@wika.com,www.wika.de,wika-alexander-wiegand-se--co-kg
Wildeboer Bauteile GmbH,DEU,Germany,Weener,info@wildeboer.de,www.wildeboer.de,wildeboer-bauteile-gmbh
WILO SE,DEU,Germany,Dortmund,wilo@wilo.com,www.wilo.de,wilo-se
Winkler Technik GmbH,DEU,Germany,Überlingen,info@winkler-technik.de,www.winkler-technik.com,winkler-technik-gmbh
Winters Instruments Ltd,CAN,Canada,North York,winmktg@winters.com,www.winters.com,winters-instruments-ltd
Winterwarm Heating Solutions BV,NLD,Netherlands,Winterswijk Woold,info@winterwarm.nl,www.winterwarm.com,winterwarm-heating-solutions-bv
The Wipe Hotwire India Thermal Equipments Pvt. Ltd.,IND,India,"Alwar, Rajasthan",arvind@wipehotwire.com,www.wipehotwire.com,the-wipe-hotwire-india-thermal-equipments-pvt-ltd
WIPER GmbH,DEU,Germany,Overath,info@wiper.de,www.wiper.de,wiper-gmbh
Wirtschaftsverband Fuels und Energie e.&thinsp;V. (en2x),DEU,Germany,Berlin,info@en2x.de,www.en2x.de,wirtschaftsverband-fuels-und-energie-ev
WISA GmbH,DEU,Germany,Hamminkeln,wisagmbh@fluidmaster.com,www.wisa-sanitair.com,wisa-gmbh
Wisdom Creative Ltd.,HKG,Hong Kong,Wanchai,jason@xinjianlian.com,www.xinjianlian.com,wisdom-creative-ltd
"WISY AG Regenwassernutzung, Haustechniksysteme, Filtertechnik",DEU,Germany,Kefenrod,info@wisy.de,www.wisy.de,wisy-ag-haustechniksysteme-filtertechnik
Witzenmann GmbH,DEU,Germany,Pforzheim,wi@witzenmann.com,www.witzenmann.de,witzenmann-gmbh
WizzDev PSA,POL,Poland,Poznan,info@wizzdev.pl,https://wizzdev.com/,wizzdev-psa
wodtke GmbH,DEU,Germany,Tübingen,info@wodtke.com,www.wodtke.com,wodtke-gmbh
W&ouml;hler Technik GmbH,DEU,Germany,Bad Wünnenberg,info@woehler.de,www.woehler.de,woehler-technik-gmbh
WOLF Anlagen-Technik GmbH &amp; Co. KG,DEU,Germany,Geisenfeld,info@wolf-geisenfeld.de,www.wolf-geisenfeld.de/de/klimatechnik,wolf-anlagen-technik-gmbh--co-kg
Wolf GmbH,DEU,Germany,Mainburg,info@wolf.eu,www.wolf.eu,wolf-gmbh
Wolfpower Technology Co. Ltd.,CHN,China,Beijing Beijing Shi,zhangzheng@wolfpower.cn,www.wolfpower.cn,wolfpower-technology-co-ltd
Wolter GmbH. Maschinen- und Apparatebau KG.,DEU,Germany,Malsch,info@wolter.eu,www.wolter.eu,wolter-gmbh-maschinen--und-apparatebau-kg
Wolters Europe,NLD,Netherlands,Enter,info@wolterseurope.com,www.wolterseurope.com,wolters-kunststoffen---en-emballage-industries-bv
WOMIX Wieslaw Ozdzinski,POL,Poland,Szubin,export@womix.pl,www.womix.com.pl,wieslaw-ozdzinski-womix
WORLD ENC,KOR,"Korea, the Republic of (South)",Hwasung City,globalenc@worldenc.com,www.worldenc.com,world-enc
"Worthington Enterprises, Inc.",USA,United States,Worthington Ohio,mario.cruz@wthg.com,www.worthingtonenterprises.com,worthington-enterprises-inc
World Plumbing Council (WPC),CHE,Switzerland,Zürich,secretariat@worldplumbing.org,www.worldplumbing.org,world-plumbing-council-wpc
WSCAD GmbH,DEU,Germany,Bergkirchen,sales@wscad.com,www.wscad.com,wscad-gmbh
WTM Co. Ltd.,HKG,Hong Kong,Quarry Bay Eastern District,sales@wtm.cn,www.wtm.cn,wtm-co-ltd
WTS S.p.A.,ITA,Italy,Flero,gloria.rivetti@wtsspa.it,www.wtsspa.it,wts-spa
Adolf W&uuml;rth GmbH &amp; Co. KG,DEU,Germany,Künzelsau,info@wuerth.com,www.wuerth.de,adolf-wuerth-gmbh--co-kg
WUG MB sp. z o.o.,POL,Poland,Sroda Wielkopolska,jagoda.banas@wugmb.com,www.wugmb.com,wytwornia-urzadzen-grzejnych-wug-mb-sp-z-oo-sp-k
WVG Werkzeug-Vertrieb GmbH,DEU,Germany,Aschaffenburg,info@wvg-werkzeug.de,www.wvg-werkzeug.de,wvg-werkzeug-vertrieb-gmbh
"Xiamen OLT Co., Ltd.",CHN,China,Xiamen Fujian,sales@olt.com.cn,www.oltsw.com,xiamen-olt-co-ltd
"Xiamen Ronglin Electronics Technology &amp; Development Co., Ltd.",CHN,China,Xiamen Fujian,gina@ronglin.cc,www.ronglin.cc,xiamen-ronglin-electronics-technology--development-co-ltd
"Xiamen Yite Sanitary Ware Co., Ltd.",CHN,China,Xiamen Fujian,clare@xmyite.net,www.xmyite.net,xiamen-yite-sanitary-ware-co-ltd
Xiangming Intelligent,DEU,Germany,Puchheim,info.germany@xiangming.com,https://www.xiangming.com/,xiangming-elektromotor-gmbh
"Guangdong Xianju Sanitary Ware Co., Ltd.",CHN,China,Zhongshan Guangdong,alice@xi-anju.com,www.xianjusanitary.com,guangdong-xianju-sanitary-ware-co-ltd
XINCHANG UBEST HOUSEWARE COMPANY LTD.,CHN,China,Xinchang Zhejiang,jessica.wang@ubesthouseware.com,www.ubesthouseware.com,xinchang-ubest-houseware-co-ltd
"Yuhuan Xindeli Valve Co., ltd",CHN,China,Taizhou Zhejiang,vivi@xdl-yh.com,www.xdl-yh.com,yuhuan-xindeli-valve-coltd
Taizhou Xingjianmei Plumbing Technology Co. Ltd.,CHN,China,Taizhou Zhejiang,haicy@jmeishower.com,www.jmeishower.com,taizhou-xingjianmei-plumbing-technology-co-ltd
Ningbo Xinlu Technology Industrial Co. Ltd.,CHN,China,Ningbo Zhejiang,vivy@nbxinlu.com,www.nbxinlu.com,ningbo-xinlu-technology-industrial-co-ltd
"Yuhuan Xiuhui Valves Co., Ltd.",CHN,China,Taizhou Zhejiang,managerliu@jinq-xiuhui.com,www.xiuhui.com,yuhuan-xiuhui-valves-co-ltd
"Xpertials, S.L.",ESP,Spain,Rafelbunyol,info@xpertials.com,www.xpertials.com,xpertials-sl
"Zhejiang Xuananju Hvac Technology Co., Ltd.",CHN,China,"Shamen Town, Yuhuan Zhejiang",sales03@xuananju.com,,zhejiang-xuananju-hvac-technology-co-ltd
Xvent s.r.o.,CZE,Czech Republic,Pardubice - Trnova,,,xvent-sro
XY Climate Sverige AB,SWE,Sweden,Tranemo,info@xyclimate.com,www.xyclimate.com,xy-climate-sverige-ab
Jiangyin Yalong Heat Exchange Equipment Co. Ltd.,CHN,China,Jiangyin Jiangsu,funico1983@gmail.com,www.ylhrq.com,jiangyin-yalong-heat-exchange-equipment-co-ltd
Yantransh Valves Private Limited,IND,India,Rajkot,info@yantransh.com,www.yantransh.com,yantransh-valves-private-limited
"YaoYang Intelligent Technology Co., Ltd.",TWN,Taiwan,Taipei City,yaoyang90293196@gmail.com,,yaoyang-intelligent-technology-co-ltd
UAB YGLA,LTU,Lithuania,Vilnius,info@ygla.lt,www.ygla.lt,uab-ygla
"Kaiping City Yibiao Sanitary Ware Co., Ltd.",CHN,China,Jiangmen Guangdong,iris_deng@aoli-faucet.com,www.aoli-faucet.com,kaiping-city-yibiao-sanitary-ware-co--ltd
Yi Feng Metal Co. Ltd.,TWN,Taiwan,Changhua,yifeng.co888@msa.hinet.net,www.yifeng-metal.com,yi-feng-metal-co--ltd
"YIH SHYH ENTERPRISE CO., LTD.",TWN,Taiwan,Changhua County,yih.shyh@gmail.com,www.yihshyh.com.tw,yih-shyh-enterprises-ltd
Yildirim D&ouml;k&uuml;m Ve Anot Sanayi Tic. Ltd. Sti.,TUR,Türkiye,Istanbul,sales@tigemer.com,www.magnezyumanot.com,yildirim-doekuem-ve-anot-sanayi-tic-ltd-sti
Ninghai Yingjiao Electrical Co. Ltd.,CHN,China,Ningbo Zhejiang,assistant@yingjiao.com,www.yingjiaodriver.com,ninghai-yingjiao-electrical-co-ltd
Ningbo Yinzhou Compass Import &amp; Export Co. Ltd.,CHN,China,Ningbo Zhejiang,wang@compass-nb.com,www.compass-nb.com,ningbo-yinzhou-compass-import--export-co-ltd
"Kaiping Yizhan Valve Core Co., Ltd.",CHN,China,Kaiping Guangdong,yizhanjimmy@twmj.com,www.twmj.com,kaiping-yizhan-valve-core-co-ltd
YMS Yildiz Insaat Malzemeleri Imalat San. ve Tic. Ltd. Sti.,TUR,Türkiye,Basiskele / Kocaeli,info@ymsyildiz.com,www.ymsyildiz.com,yms-yildiz-insaat-malz-imalat-ve-san-ve-tic-ltd-sti
Yonghan Motor Co. Ltd.,CHN,China,Changzhou Jiangsu,joshqiao@yonghanmotor.com,www.yonghanmotor.com,yonghan-motor-co-ltd
"Yonit Sanitary Ware Co., Limited",HKG,Hong Kong,Wanchai,marketing@luxerafaucet.com,www.luxerafaucet.com,yonit-sanitary-ware-co-limited
"Zhejiang Yorhe Intelligent Control Technology Co., Ltd",CHN,China,Taizhou Zhejiang,sales@yhvalve.com,http://www.yhvalve.com/,zhejiang-yorhe-intelligent-control-technology-coltd
"Young Young Hardware Enterprise Co., Ltd.",TWN,Taiwan,Changhua County,sales@youngyoungco.com.tw,https://www.bathroom-accessory.com/,young-young-hardware-enterprise-co--ltd
"Tengzhou Yoway Electronic Technology Co., Ltd",CHN,China,Tengzhou Shandong,info@yowaymirror.com,www.yowaymirror.com,tengzhou-yoway-electronic-technology-coltd
Yuhuan Longwang Technology Co. Ltd.,CHN,China,Taizhou Zhejiang,inquiry@cnlongwang.com,www.cnlongwang.com,yuhuan-longwang-technology-co-ltd
"Yuhuan Zhongyuan Sanitary Ware Co., Ltd",CHN,China,Yuhuan Zhejiang,sales2@zyshowers.com,www.zyshowers.com,yuhuan-zhongyuan-sanitary-ware-co--ltd
