name,fair,fair_id,city,country_iso3,email,homepage
Sterling Impex,Automechanika Frankfurt 2026,AUTOMECHANIKA,Mumbai,IND,haresh@sterlingimpex.com,www.sterling-group.in
Sterna Security Devices PVT LTD,Intersec 2026,INTERSEC,Coimbatore,IND,pankajd@sterndevices.in,www.sternasecurity.com
Stonemen Crafts India Pvt. Ltd.,Ambiente 2026,AMBIENTE,Agra,IND,himanka@stonemencrafts.com,www.stonemencrafts.com
Stork Auto Engineering Pvt. Ltd.,Automechanika Riyadh 2026,AUTOMECHANIKARIYADH,Gurgaon,IND,eamd@storkrubber.com,www.storkrubber.com
Stork Rubber Products Pvt. Ltd.,Automechanika Frankfurt 2026,AUTOMECHANIKA,Gurgaon,IND,jsrangar@storkrubber.com,www.storkrubber.com
Stork Rubber Products Pvt. Ltd,Automechanika Birmingham 2025,AUTOMECHANIKABIRMINGHAM,Gurgaon,IND,jsrangar@storkrubber.com,www.storkrubber.com
Stork Rubber Products Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurgaon,IND,arangar@storkrubber.com,www.storkrubber.com
STRT PEN WINGS PRIVATE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Kolkata,IND,strtpen@gmail.com,https://strtpen.com/
STUDIO NEXT TECHNOLOGY PRIVATE LIMITED,Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,huzaifa@studionextinc.com,www.studionextinc.com
Styles N Smiles,Ambiente 2026,AMBIENTE,Chennai,IND,suresh.fnf@gmail.com,
Styr Exports,Automechanika Frankfurt 2026,AUTOMECHANIKA,Mumbai,IND,styrexports@gmail.com,www.styrgroup.com
STYR Exports,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Belagavi,IND,,www.styrgroup.com
Subam Printers,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Tiruvannamalai,IND,subamho@gmail.com,www.subamprinters.com
Suba Solutions Pvt. Ltd.,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,headcorporateservice@subasolutions.com,
Subhash Motor Company,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,subhashmotorcompany@gmail.com,
SUBLIME METAL,Ambiente 2026,AMBIENTE,Moradabad,IND,office@sublimemetal.com,www.sublimemetal.com
SUBMARINE PENS PRIVATE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,sales@submarinepens.co.in,www.submarinepens.com
SUBMARINE PENS PRIVATE LIMITED,Paperworld Delhi 2026,PAPERWORLDDELHI,Mumbai,IND,sales@submarinepens.co.in,www.submarinepens.com
Subra Tex,Heimtextil 2027,HEIMTEXTIL,Karur,IND,subra@subratex.in,www.subratex.com
Subros Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,ajoy.banerjee@subros.com,www.subros.com
Subset Industries,Paperworld Delhi 2026,PAPERWORLDDELHI,Ahmedabad,IND,sales@subsetpens.com,
Success Sales Corpn,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Yamunanagar,IND,yajur.puri99@gmail.com,
SUDAMO IMPEX PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Surat,IND,exhibitions@madhusudangroup.com,www.madhusudangroup.com
Sudarshan Dhoop Pvt. Ltd.,Ambiente 2026,AMBIENTE,Greater Noida,IND,rohilkesri@sudarshandhoop.in,www.sudarshandhoop.in
Sudharshan Machinery,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,sales@sudharshanprintline.com,
Sujata Exports,Heimtextil 2027,HEIMTEXTIL,"Varanasi, Uttar Pradesh",IND,,www.sujataexports.com
SUJE TEX PVT. LTD.,Christmasworld 2026,CHRISTMASWORLD,Surat,IND,sajanee@sujetex.com,https://samaribbons.com
Sulochana Cotton Spinning Mills Pvt Ltd (Export Division),"Vietnam International Trade Fair for Apparel, Textiles & Textile Technologies 2026",VIETNAMINTERNATIONALTRADEFAIRFORAPPARELTEXTILESTEXTILETECHNOLOGIES,,IND,,sulochanamills.in
Sultanpure Textile Mills Private Limited,Techtextil 2026,TECHTEXTIL,Ichalkaranji,IND,marketing@sultanpure.com,sultanpure.com
SULTANPURE TEXTILE MILLS PVT LTD,Techtextil India 2025,TECHTEXTILINDIA,Kolhapur,IND,marketing@sultanpure.com,www.sultanpure.com
Sumangalam Exports Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Mumbai,IND,sales@sumangalam.com,www.sumangalam.com
Sumax Engineering Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Secunderabad,IND,sudeep@sumaxindia.com,www.sumaxindia.com
Sumedha Exports,Automechanika Frankfurt 2026,AUTOMECHANIKA,Jalandhar,IND,kanadh@gmail.com,sumedhaexports.in
SUMISHA COMPUTER,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Ahmedabad,IND,chirag@sumisha.com,WWW.SUMISHA.COM
SUNCITY METALS &amp; TUBES PRIVATE LIMITED,Ambiente 2026,AMBIENTE,Jodhpur,IND,mehul@suncitysheets.com,www.suncitysheets.com
Sundaram Brake Linings Ltd,Automechanika Frankfurt 2026,AUTOMECHANIKA,Chennai,IND,rb@tvssbl.com,www.tvsbrakelinings.com
Sundeep Exports,Heimtextil 2027,HEIMTEXTIL,Mirzapur,IND,info@sundeepexports.com,
Sun East International Inc,Ambiente 2026,AMBIENTE,"Kasna, Greater Noida",IND,info@suneast.co.in,
Sunflag Iron &amp; Steel Co Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Nagpur,IND,sachin_rajput@sunflagsteel.com,www.sunflagsteel.com
Sungov Engineering Private Limited,Intersec 2026,INTERSEC,Chennai,IND,siddharth.bhaskar@sungov.com,www.sungov.com
Sungrace Signage,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Surat,IND,sungracesignages@gmail.com,
Sunil Enterprises,Ambiente 2026,AMBIENTE,Kolkata,IND,office@sunilenterprises.com,www.sunilenterprises.com
Sunil Industries,Automechanika Frankfurt 2026,AUTOMECHANIKA,Rajkot,IND,info@sunilvalveguide.com,www.sunilvalveguide.com
SUN INTERNATIONAL,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,maniarsana20@gmail.com,www.suninternational.net.in
Sunny Engineering Industries,Automechanika Frankfurt 2026,AUTOMECHANIKA,Rajkot,IND,sunnykingpins@gmail.com,www.kingpins.in
Sunny Engineering Industries,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Rajkot,IND,sunnykingpins@gmail.com,www.kingpins.in
Sunrise Instruments,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Pune,IND,shafaqatkhan@futuressi.com,
Sunrise Middle East Turn Tech Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jamnagar,IND,,
Sun Sign &amp; Technologies,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Delhi,IND,sunsigntech@yahoo.co.in,www.starflexindia.com
Sun Stationery,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Sonipat,IND,umeshgupta@sunstationery.com,www.sunstationery.com
SUNTECH GEOTEXTILE PVT.LTD.,Techtextil India 2025,TECHTEXTILINDIA,Rajnandgaon,IND,info@suntechgeotextile.com,www.suntechgeotextile.com
Super Circle Auto Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,New Delhi,IND,sandeep.sharma@supercircle.com,www.supercircle.com
Super Circle Auto Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jhajjar,IND,sandeep.sharma@supercircle.com,www.supercircle.com
Supercircle Private Limited,Automechanika Frankfurt 2026,AUTOMECHANIKA,Rohtak,IND,export@supercircle.com,www.supercircle.com
SUPERFIL PRODUCTS PVT. LTD.,Techtextil India 2025,TECHTEXTILINDIA,Chennai,IND,nithianantham@superfilindia.com,www.superfilindia.com
SUPER GRAPHICS,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,mahaedaran@gmail.com,
Super Impex,Light + Building 2026,LIGHTBUILDING,Mumbai,IND,saumil@superimpex.com,www.superimpex.com
Super Nova Autolite Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bhiwadi,IND,accounts@supernovaauto.co.in,www.supernovaauto.com
Super Signage,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,,
Supersonic Marketing Pvt. Ltd.,Ambiente 2026,AMBIENTE,"Noida, Uttar Pradesh",IND,rajeshjain953@gmail.com,www.exmartintl.net
Supertech Fabrics Private Limited,Techtextil 2026,TECHTEXTIL,Vadodara,IND,utssav@supertechfabrics.com,www.supertechfabrics.com
Suprajit Engineering Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bengaluru,IND,punya.shankar@suprajit.com,www.suprajit.com
Supra Quality Exports India Pvt. Ltd.,ISH 2025,ISH,Maharashtra,IND,kunalsupraexports@gmail.com,www.supraindia.com
Supreet Impex,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,supreetimpex@gmail.com,
Supreme Industrial Fasteners,Light + Building 2026,LIGHTBUILDING,Jamnagar,IND,sales@supremefasteners.in,www.supremefasteners.in
The Supreme Industries Ltd.,IFFA 2025,IFFA,Mumbai,IND,,
SUPREME SALES AGENCY,Automechanika Jakarta 2026,AUTOMECHANIKAJAKARTA,IN-30 DELHI,IND,JAINPKSSA@GMAIL.COM,WWW.SUPREMESALES.NET
Supreme Sales Agency,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,marketing@supremesales.co.in,www.bblbrakes.com
Suraj Components Private Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,sales@surajcomponents.com,www.surajcomponents.com
Suraj Health Essentials Private Limited,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,surajhealthessentials@gmail.com,
SURESH INDU LASERS PRIVATE LIMITED,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Pune,IND,shahprithvi5@gmail.com,www.silasers.com
Surex Auto Components Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ludhiana,IND,info@surindraauto.com,www.surindraauto.com
S.U. RUGS,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,surugs566@gmail.com,www.surugs.com
Surya Carpet Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,Bhadohi,IND,amar.tiwari@surya.com,
Surya Exports,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,pranavpahwa@suryaexports.net,
Surya Exports,Ambiente 2026,AMBIENTE,New Delhi,IND,pranavpahwa@suryaexports.net,
Surya International,Ambiente 2026,AMBIENTE,New Delhi,IND,soni@vasusurya.com,www.vasu-surya.com
Surya International,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,soni@vasusurya.com,www.vasu-surya.com
Surya Overseas,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,sachin@suryaoverseas.org,https://suryaoverseas.org/
Surya Plastics,Media Expo Delhi 2026,MEDIAEXPODELHI,New Delhi,IND,2016spacc@gmail.com,
Surya Roshni Limited,Light + Building 2026,LIGHTBUILDING,New Delhi,IND,sunil@surya.in,www.surya.co.in
SURYA ROSHNI LIMITED,Light + Intelligent Building Middle East 2026,LIGHTMIDDLEEAST,New Delhi,IND,SUNIL@SURYA.IN,www.surya.co.in
Surya Springs,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,surya_springs@yahoo.com,
Susee Die Works,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Tirupur,IND,aravind@suseedieworks.com,
Sutlej Textiles &amp; Industries Ltd.,Heimtextil 2027,HEIMTEXTIL,"Goregaon (East), Mumbai",IND,amitsuryavanshi@sutlejtextiles.com,www.sutlejtextiles.com
Sutlej Textiles &amp; Industries Ltd,Yarn Expo Spring 2026,YARNEXPOSPRING,,IND,,www.sutlejtextile.com
Swan Inox Pvt. Ltd.,Ambiente 2026,AMBIENTE,Kundli,IND,,
Swaraj Secutech Pvt. Ltd.,Intersec 2026,INTERSEC,Ahmedabad,IND,info@swarajsecutech.com,www.swarajsecutech.com
Swarup Polymers Pvt. Ltd.,Automechanika Riyadh 2026,AUTOMECHANIKARIYADH,Uttarpradesh,IND,abhinav@swarup.co,www.swaruppolymers.com
Swarup Polymers Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ghaziabad,IND,abhinav@swarup.com,www.swaruppolymers.com
Swastik Industries,Ambiente 2026,AMBIENTE,Sonipat,IND,neeraj@swastikimpex.org,www.swastikimpex.org
Swastik Technopack Private Limited,Beautyworld Riyadh 2026,BEAUTYWORLDSAUDIARABIA,Mumbai,IND,jignesh.pancholi@swastiktechnopack.net,www.swastikengineering.net
Swastik Technopack Private Limited,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Mumbai,IND,jignesh.pancholi@swastiktechnopack.net,www.swastikengineering.net
Swatantra Auto Ind. Pvt. Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,tchandra@swatantrabearings.com,www.swatantrabearings.com
Swati Fire Protection Pvt. Ltd.,Intersec 2026,INTERSEC,Rakanpur,IND,info@swatimetal.com,www.swatimetal.com
Swift Corporation Limited,Ambiente 2026,AMBIENTE,Manesar,IND,simran@swiftcorporation.in,www.swiftcorporation.in
Synergy Systems,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,sales@synergycooler.in,www.synergycooler.in
Synthite Industries Private Limited,IFFA 2025,IFFA,Ernakulam,IND,vijayv@synthite.com,
SYRMA SGS Technology Limited,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurgaon,IND,arijit.mondal@syrmasgs.com,www.syrmasgs.com
SYRMA SGS TECHNOLOGY LIMITED,PCIM 2026,PCIMEUROPE,Chennai,IND,arulseelan.s@syrmasgs.com,www.syrmasgs.com
Systa Met India Private Limited,ISH 2025,ISH,Jamnagar,IND,sales@systametindia.com,
TecAlliance,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Chennai,IND,kenny.joseph@tecalliance.net,
TAIYEBJI WIRES PRIVATE LIMITED,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,taiyebjiwires@gmail.com,https://www.taiyebjiwires.com/
Talbros Indiparts Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Faridabad,IND,sunny_verma@tipl.ind.in,www.talbros.com
Talco India,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Nashik,IND,info@talcoindia.com,www.talcoindia.com
Talenteq Technology India Private Limited,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Gautam Budh Nagar,IND,tusharshiwal@talenteq.cn,www.talenteq.in
TAL HANDWOVEN CLASSICS LLP,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,info@talindia.com,
Tally Solutions Pvt. Ltd.,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Bengaluru,IND,,
Tanaashi Technologies Pvt. Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Noida,IND,aruj@tanaashi.com,www.tanaashi.com
Taneja Sales,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Bengaluru,IND,tanejasales77@gmail.com,www.tanejadigital.com
Tanusha Enterprises,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,tanushaenterprises5@gmail.com,
Tara Global,Ambiente 2026,AMBIENTE,Mumbai,IND,info@taraglobal.in,
Tara maa solutions,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Kolkata,IND,taramaasolutions2025@gmail.com,
Tara Ma Solutions,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Kolkata,IND,,
Taram Textiles,Texcare International 2024,TEXCARE,"Rajapalayam, Tamil Nadu",IND,,
Tarash Designs Private Limited,Ambiente 2026,AMBIENTE,Greater Noida,IND,,
Tarex Exports,Ambiente 2026,AMBIENTE,Noida,IND,rajesh@tarexexports.com,www.tarexexports.com
Tarom Ventures,Texworld Paris Autumn 2026,TEXWORLDPARISAUTUMN,Kolkata,IND,dippak@taromventures.com,www.taromventures.com
TASKAR ENGINEERING,Techtextil India 2025,TECHTEXTILINDIA,Ahmedabad,IND,taskarengineering@gmail.com,www.taskarengineering.com
TATA AUTOCOMP,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Pune,IND,utsav.banerjee@tataautocomp.com,www.tataautocomp.com
"TCT Linens Pvt., Ltd.",Heimtextil 2027,HEIMTEXTIL,"Coimbatore, Tamil Nadu",IND,mahendran@thecreativetexture.com,
Techni Plast PVT Ltd,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Sonipat,IND,pankaj@techniplast.in,www.techniplast.in
Technocraft Industries (India) Ltd,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,www.technocraftgroup.com
Technocrat Connectivity Systems (P) Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Gurgaon,IND,mdtechnocrat@gmail.com,
Techno Engineers,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Kundali,IND,skdua.33@gmail.com,www.techoindia.com
Technomech India,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Jhajjar,IND,tmipistons@hotmail.com,www.technomechindia.com
Techno Plastic Industries,Ambiente 2026,AMBIENTE,"Kala Amb, Sirmaur",IND,accounts@signoraware.com,www.signoraware.com
TECHNOVA IMAGING SYSTEMS (P) LTD.,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Chennai,IND,arjun.kumar@technovaindia.com,
Techparts Inc,Automechanika Frankfurt 2026,AUTOMECHANIKA,Ludhiana,IND,,www.techpartsincorp.com
Techtex,Techtextil India 2025,TECHTEXTILINDIA,Ahmedabad,IND,bhriguarora@techtex-ind.com,www.techtex-ind.com
Teckwin Sign Solutions Pvt.Ltd.,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Mumbai,IND,vjr@teckwinsign.com,www.teckwinsign.com
Teeam Score,Christmasworld 2026,CHRISTMASWORLD,Karur,IND,export@teeamscore.com,teeamscore.com
Teg Brakes India,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Ghaziabad,IND,tegbrakesindia@gmail.com,
TEJURA OVERSEAS ENTERPRISES PVT. LTD.,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,sagar@tejuraoverseas.in,www.penpeniclink.com
Teppich de Orienta,Heimtextil 2027,HEIMTEXTIL,"Sant Ravidas Nagar, Bhadohi",IND,info@tdomail.com,
Teppich World,Heimtextil 2027,HEIMTEXTIL,Sant Ravidas Nagar,IND,teppichworld@gmail.com,
Teron Metal Components,Light + Building 2026,LIGHTBUILDING,"Jamnagar, Gujarat",IND,vivek@teronmetalcomponents.in,https://teronmetalcomponents.com
TEXBOND NONWOVENS PVT LTD,Cinte Techtextil China 2026,CINTETECHTEXTILCHINA,,IND,,www.texbond.in
Tex India,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,texindia@texindia.net,www.texindia.net
Tex India,Ambiente 2026,AMBIENTE,Panipat,IND,texindia@texindia.net,www.texindia.net
TEX LINKS,Techtextil India 2025,TECHTEXTILINDIA,Gurgaon,IND,kapil@leatherlinks.in,www.leatherlinks.in
Texperts India Pvt. Ltd.,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,www.thetexperts.com
Texperts India Pvt Ltd,Yarn Expo Spring 2026,YARNEXPOSPRING,,IND,,www.thetexperts.com
Textile insights (ABS Media Events),Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,arvind@textileinsights.in,https://textileinsights.in/
Textilestock DOT IN,Ambiente 2026,AMBIENTE,New Delhi,IND,samarth@textilestock.in,
Textile World,Heimtextil 2027,HEIMTEXTIL,Panipat,IND,pawangupta@textileworldindia.com,www.textileworldindia.com
INDO GERMAN YARN &amp; FIBRE LLP,Techtextil India 2025,TECHTEXTILINDIA,Amritsar,IND,igyfasr@gmail.com,www.texntwist.com
TEXWIN SPINNING PVT LTD,"Vietnam International Trade Fair for Apparel, Textiles & Textile Technologies 2026",VIETNAMINTERNATIONALTRADEFAIRFORAPPARELTEXTILESTEXTILETECHNOLOGIES,,IND,,texwinspinning.com
Thaker Felts Private Limited,Techtextil 2026,TECHTEXTIL,Vadodara,IND,feltsindia@gmail.com,www.feltsindia.com
Thames Steels Private Limited,Beautyworld Dubai 2026,BEAUTYWORLDMIDDLEEAST,Noida,IND,kanishk@koxican.com,www.koxican.com
The Balaji Casa Tex,Ambiente 2026,AMBIENTE,Karur,IND,madhan@thebalajiimpex.com,www.thebalajiimpex.com
The Balaji Impex,Ambiente 2026,AMBIENTE,Karur,IND,madhan@thebalajiimpex.com,www.thebalajiimpex.com
The Cotton Textiles Export Promotion Council,Intertextile Shanghai Apparel Fabrics - Spring Edition 2026,INTERTEXTILESHANGHAIAPPARELFABRICSSPRING,,IND,,www.texprocil.org
The Cotton Textiles Export Promotion Council,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,www.texprocil.org
The Flag Company,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,Thane,IND,flagcompany@gmail.com,http://www.theflagcompany.in
The Garment Design Company (Prince Wear Estd. 1951),Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,New Delhi,IND,garmentsdesignco@hotmail.com,
The Gaurs,Techtextil India 2025,TECHTEXTILINDIA,Panchkula,IND,director@thegaurs.org,www.thegaurs.org
The Home Rugs,Heimtextil 2027,HEIMTEXTIL,Sitapur,IND,sales@thehomerugs.com,www.thehomerugs.com
Theiakshi Enterprises,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,New Delhi,IND,info@theiakshi.com,www.theiakshi.com
THE KINGS,Ambiente 2026,AMBIENTE,Noida,IND,info@thekings.biz,www.thekings.biz
The MOTWANE Manufacturing Company Private Limited,Intersec 2026,INTERSEC,Nashik,IND,ahmed.asad@motwane.com,www.motwanesecuritysystems.com
Theni Guru Krishna Textile Mills Pvt. Ltd.,Heimtextil 2027,HEIMTEXTIL,"Theni, Tamil Nadu",IND,maheswaran@atktextiles.com,www.atktextiles.com
The Pillow Company,Ambiente 2026,AMBIENTE,New Delhi,IND,purchase@thepillowcompany.com,thepillowcompany.com
The Premier Auto Corporation,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Alwar,IND,kunaal@premierauto.in,www.premierauto.in
Thermopads Pvt. Ltd.,ISH 2025,ISH,"Punjagutta, Hyderabad",IND,exp_promn@thermopads.com,www.thermopads.com
The Saini Glow Sign,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,New Delhi,IND,emlig@live.com,
The Saini Glow Sign,Media Expo Mumbai 2026,MEDIAEXPOMUMBAI,New Delhi,IND,,
The Shop,Heimtextil 2027,HEIMTEXTIL,New Delhi,IND,kabir.singh@theshopindia.com,www.theshopindia.com
The Shop,Ambiente 2026,AMBIENTE,New Delhi,IND,kabir.singh@theshopindia.com,www.theshopindia.com
The South India Garments,Apparel Sourcing Paris Autumn 2026,APPARELSOURCINGPARISAUTUMN,Palladam,IND,pradeep@knitsking.com,www.knitsking.com
The Taj Stores,Ambiente 2026,AMBIENTE,Moradabad,IND,mails@thetajstore.com,www.thetajstore.com
The Western India Genuine Ghee Co. Pvt. Ltd,Automechanika Frankfurt 2026,AUTOMECHANIKA,Navsari,IND,kanishkprathod@gmail.com,https://autolifelub.com/
The Western India Genuine Ghee Company Pvt Ltd,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Navsari,IND,dhanesh@swastikoil.com,www.swastikoil.com
Thiagarajar Mills Pvt. Ltd.,Yarn Expo Autumn 2026,YARNEXPOSHANGHAIAUTUMN,,IND,,www.tradeindia.com
Third Eye Technologies,Media Expo Chennai 2026,MEDIAEXPOCHENNAI,Coimbatore,IND,padmajeth@gmail.com,
Thirthankar Gases,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Shamli,IND,arpan@tgases.com,www.thirthankargases.com
THIS AND THAT EXIM,Ambiente 2026,AMBIENTE,Saraitareen Sambhal,IND,info@thisandthatexim.com,www.thisandthatexim.com
Threads (India) Pvt. Ltd.,Techtextil 2026,TECHTEXTIL,Kanpur,IND,mayank.bakshi@threadsindia.com,www.threadsindia.com
THREADS (INDIA) PRIVATE LIMITED,Techtextil India 2025,TECHTEXTILINDIA,Kanpur,IND,manas.pandey@threadsindia.com,
Tiana Corporation,Paperworld Mumbai 2026,STATIONERYWRITESHOWPRESENTEDBYPAPERWORLD,Mumbai,IND,info@tiyana.in,
Tidwell Living Private Limited,Heimtextil 2027,HEIMTEXTIL,"Panipat, Haryana",IND,mayank@tidwellliving.com,
Tidwell Living Private Limited,Ambiente 2026,AMBIENTE,"Panipat, Haryana",IND,mayank@tidwellliving.com,
Times Art,Ambiente 2026,AMBIENTE,Delhi,IND,timesart4@gmail.com,
Times International,Techtextil India 2025,TECHTEXTILINDIA,Palghar,IND,prakashkinny@yahoo.com,www.timesinternational.in
TimeWatch Infocom Pvt Ltd,Intersec 2026,INTERSEC,New Delhi,IND,virendra@timewatchinidia.com,www.timewatchindia.com
Tirupati Colour Pens Private Limited,Paperworld Middle East 2026,PAPERWORLDMIDDLEEAST,Kolkata,IND,nitin@tirupaticolorpens.com,www.tirupaticolorpens.com
TIRUPATI TECHNIK,Techtextil India 2025,TECHTEXTILINDIA,Mumbai,IND,tirupatitechnik@gmail.com,www.tirupatitechnik.com
Tirupur Textiles Private Limited,Texprocess 2026,TEXPROCESS,"Tirupur, Tamil Nadu",IND,,
Titaanic Offset Press,Print Expo Chennai 2026,PRINTEXPOCHENNAI,Erode,IND,nagh54452@gmail.com,www.titaanicprinters.com
Titan Automobile,ACMA Automechanika New Delhi 2026,ACMAAUTOMECHANIKANEWDELHI,Delhi,IND,info.titanautomobile@gmail.com,www.titanautomobile.com
